gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
1453543571	StillImage	image/jpeg	https://static.inaturalist.org/photos/903168/original.JPG?1401972652	http://www.inaturalist.org/photos/903168			2014-06-04T18:20:26Z	Sara Rall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
1453543489	StillImage	image/jpeg	https://static.inaturalist.org/photos/899115/original.JPG?1401831200	http://www.inaturalist.org/photos/899115			2014-06-03T07:54:28Z	Sara Rall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
1453543399	StillImage	image/jpeg	https://static.inaturalist.org/photos/895712/original.JPG?1401733023	http://www.inaturalist.org/photos/895712			2014-06-02T08:45:05Z	Sara Rall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
1453542937	StillImage	image/jpeg	https://static.inaturalist.org/photos/861092/original.JPG?1400456095	http://www.inaturalist.org/photos/861092			2014-05-16T18:41:34Z	Sara Rall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
1453531219	StillImage	image/jpeg	https://static.inaturalist.org/photos/6655680/original.jpg?1490063878	https://www.inaturalist.org/photos/6655680			2017-03-20T16:51:54Z	Erika Mitchell		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Erika Mitchell
1453515504	StillImage	image/jpeg	https://static.inaturalist.org/photos/6592919/original.jpg?1489665512	https://inaturalist.nz/photos/6592919			2017-03-09T01:20:00Z	tara236		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	tara236
1453502284	StillImage	image/jpeg	https://static.inaturalist.org/photos/6546049/original.jpeg?1489349754	https://www.inaturalist.org/photos/6546049			2017-03-12T17:17:42Z	Sara Rall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
1453498708	StillImage	image/jpeg	https://static.inaturalist.org/photos/6530915/original.jpeg?1489253649	https://www.inaturalist.org/photos/6530915			2017-03-09T21:51:47Z	Sara Rall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
1453490750	StillImage	image/jpeg	https://static.inaturalist.org/photos/6501134/original.jpeg?1489021418	https://www.inaturalist.org/photos/6501134			2017-03-09T21:19:52Z	Nathan Odgers		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Nathan Odgers
1453490750	StillImage	image/jpeg	https://static.inaturalist.org/photos/6501135/original.jpeg?1489021430	https://www.inaturalist.org/photos/6501135			2017-03-09T21:19:57Z	Nathan Odgers		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Nathan Odgers
1453489062	StillImage	image/jpeg	https://static.inaturalist.org/photos/6494735/original.jpeg?1488974083	https://www.inaturalist.org/photos/6494735			2017-03-07T22:27:31Z	Sara Rall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
1453487896	StillImage	image/jpeg	https://static.inaturalist.org/photos/6490831/original.jpeg?1488936584	https://www.inaturalist.org/photos/6490831			2017-03-08T21:10:12Z	Nathan Odgers		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Nathan Odgers
1453487896	StillImage	image/jpeg	https://static.inaturalist.org/photos/6490837/original.jpeg?1488936633	https://www.inaturalist.org/photos/6490837			2017-03-08T00:10:12Z	Nathan Odgers		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Nathan Odgers
1453487896	StillImage	image/jpeg	https://static.inaturalist.org/photos/6490839/original.jpeg?1488936647	https://www.inaturalist.org/photos/6490839			2017-03-08T00:10:12Z	Nathan Odgers		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Nathan Odgers
